participant_id,race_2,race_4,race_5,race_7,race_8,race_1,race_10,race_10_text,sexual_orientation_1,sexual_orientation_2,sexual_orientation_3,sexual_orientation_4,sexual_orientation_5,sexual_orientation_6,sexual_orientation_7,sexual_orientation_8,sexual_orientation_8_text,gender_identity_1,gender_identity_2,gender_identity_3,gender_identity_4,gender_identity_5,gender_identity_6,gender_identity_7,gender_identity_8,gender_identity_9,gender_identity_10,gender_identity_10_text,saab,out_hs,out_hs_3_text,certain_hs,certain_hs_5_text,demographics_hs_1,demographics_hs_2,demographics_hs_3,demographics_hs_4,demographics_hs_8,demographics_hs_8_text,demographics_state_54,demographics_state_4,demographics_state_5,demographics_state_6,demographics_state_7,demographics_state_8,demographics_state_9,demographics_state_10,demographics_state_53,demographics_state_11,demographics_state_12,demographics_state_13,demographics_state_14,demographics_state_15,demographics_state_16,demographics_state_17,demographics_state_18,demographics_state_19,demographics_state_20,demographics_state_21,demographics_state_22,demographics_state_23,demographics_state_24,demographics_state_25,demographics_state_26,demographics_state_27,demographics_state_28,demographics_state_29,demographics_state_30,demographics_state_31,demographics_state_32,demographics_state_33,demographics_state_34,demographics_state_35,demographics_state_36,demographics_state_37,demographics_state_38,demographics_state_39,demographics_state_40,demographics_state_41,demographics_state_42,demographics_state_43,demographics_state_44,demographics_state_45,demographics_state_46,demographics_state_47,demographics_state_48,demographics_state_49,demographics_state_50,demographics_state_51,demographics_state_52,demograpics_grad_yr,commitment_check,class_content_1,class_content_2,class_content_3,class_content_4,class_content_5,class_content_rep_1,class_content_rep_2,class_content_rep_3,class_content_rep_4,class_content_rep_5,gender_in_health_ed_1,gender_in_health_ed_2,gender_in_health_ed_3,gender_in_health_ed_4,gender_in_health_ed_5,gender_in_health_ed_6,gender_in_health_ed_7,gender_in_health_ed_8,gender_in_health_ed_9,gender_in_health_ed_10,lgbtq_support_1,lgbtq_support_2,policies_disc_1,policies_disc_2,policies_disc_3,policies_disc_4,policies_disc_5,policies_disc_6,policies_disc_7,policies_disc_8,policies_inc_1,policies_inc_2,policies_inc_3,policies_inc_4,policies_inc_5,policies_inc_6,bathrooms_available,bathrooms_accessible,attention_check_2,policies_practice_1,policies_practice_2,policies_practice_3,victimization_mis_1,victimization_mis_2,victimization_mis_3,victimization_mis_4,verbal_vic_1,verbal_vic_2,verbal_vic_3,victimization_out_1,victimization_out_2,victimization_ind_1,victimization_ind_2,victimization_ind_3,lgbtq_faculty_1,lgbtq_faculty_2,lgbtq_faculty_att,lgbtq_community_1,lgbtq_community_2,lgbtq_community_3,lgbtq_community_4,lgbtq_community_5,lgbtq_community_6,lgbtq_community_7,absenteeism,accepted,safe,unsafe,missed_classes,discrimination_1,discrimination_2,discrimination_3,depression_1,depression_2,depression_3,depression_4,depression_5,depression_6,depression_7,depression_8,anxiety_1,anxiety_2,anxiety_3,anxiety_4,anxiety_5,anxiety_6,anxiety_7,anxiety_8,teacher_inclus_1,teacher_inclus_2,teacher_inclus_3,teacher_inclus_4,teacher_inclus_5,teacher_inclus_6,teacher_inclus_7,teacher_inclus_8,submission_id,status,started_at,completed_at,reviewed_at,archived_at,time_taken,completion_code,total_approvals,cisgender_and_transgender,gender,gender_identity_non_binary_only,age,sex,ethnicity_simplified,country_of_birth,country_of_residence,nationality,language,student_status,employment_status,custom_study_tncs_accepted_at
57182bbf9b018f00111b8298,0,0,0,0,0,1,0,-99,0,1,0,0,0,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,1,-99,2,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,2,7,7,2,7,7,1,1,1,1,1,7,7,1,1,1,7,1,1,1,4,1,7,1,5,-99,4,-99,-99,-99,-99,1,1,-99,-99,-99,-99,2,NA,4,4,1,1,4,4,4,4,5,1,2,1,2,1,1,7,-99,-99,1,-99,-99,-99,1,-99,-99,1,3,2,3,1,1,1,6,1,4,1,4,4,4,4,4,4,3,5,5,5,5,5,5,5,1,1,6,1,1,1,1,1,65e3c6d2f6a6d00e9bb6a53d,APPROVED,2024-03-03T00:39:50.089000Z,2024-03-03T00:47:14.899000Z,2024-03-04T02:01:18.710000Z,2024-03-03T00:47:25.800897Z,445,C1N2QK3R,21,Yes,Man (including Trans Male/Trans Man),NA,26,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
6065236647732825e997d2f6,0,0,0,0,0,1,0,-99,0,1,0,0,0,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,1,-99,2,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,7,6,2,4,5,2,2,2,2,2,7,7,2,3,2,6,6,2,2,2,2,5,4,1,2,4,1,1,1,1,5,5,-99,5,5,5,1,3,4,-99,-99,6,4,2,3,2,7,5,7,-90,5,5,2,7,2,2,1,2,2,2,2,2,2,2,2,1,4,1,1,2,5,4,2,2,1,3,2,2,2,1,2,2,2,2,2,2,3,3,3,2,3,4,3,6,6,6,65e422fe79bb0dbaef509676,APPROVED,2024-03-03T07:13:14.027000Z,2024-03-03T07:25:38.874000Z,2024-03-04T02:01:19.010000Z,2024-03-03T07:25:39.333585Z,745,C1N2QK3R,320,Yes,Man (including Trans Male/Trans Man),NA,21,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
5d334c4b68d63a001aa72719,0,0,1,0,0,0,0,-99,0,1,0,0,0,0,0,0,-99,0,0,0,0,0,0,1,0,0,0,-99,1,1,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2,6,6,7,6,6,2,2,2,3,2,7,2,6,6,2,5,6,2,7,3,2,6,4,5,4,4,5,5,5,5,2,2,2,2,2,2,2,NA,4,2,2,2,5,5,4,5,5,4,1,1,1,4,2,4,4,4,1,6,6,7,6,7,6,7,3,3,3,3,2,3,6,2,3,2,3,3,2,2,1,2,2,4,3,2,3,4,3,3,3,2,2,2,3,2,2,2,65e64c2b74d117bd65f4f92f,APPROVED,2024-03-04T22:33:24.106000Z,2024-03-04T22:39:12.627000Z,2024-03-05T17:54:33.639000Z,2024-03-04T22:45:43.067028Z,349,C1N2QK3R,153,Yes,Man (including Trans Male/Trans Man),NA,21,Male,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
65d53085794e617217d43942,0,0,1,0,0,0,0,-99,1,1,1,0,1,0,0,0,-99,0,0,0,1,0,0,0,1,0,0,-99,5,3,"no, but there were signs",3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,2,4,4,5,4,2,2,2,1,5,1,6,6,3,5,1,4,2,1,2,4,3,6,5,5,-99,4,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,NA,4,5,6,-99,4,-99,4,-99,7,5,6,5,4,5,5,6,3,3,1,5,5,4,-99,5,-99,5,2,1,3,2,3,3,5,3,4,2,4,3,3,3,4,1,4,2,2,3,4,4,5,4,5,1,5,2,3,7,3,6,65e6cc578e298df3e1da26ad,APPROVED,2024-03-05T07:40:07.325000Z,2024-03-05T07:45:57.564000Z,2024-03-05T17:54:42.719000Z,2024-03-05T07:45:58.119127Z,351,C1N2QK3R,152,Yes,Woman (including Trans Female/Trans Woman),NA,25,Female,Asian,United States,United States,United States,English,No,Part-Time,Not Applicable
63d1794864f93ce2009b6b4e,0,0,1,0,0,0,0,-99,0,0,1,0,0,0,0,0,-99,0,0,0,1,0,0,0,0,0,0,-99,1,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2,5,5,3,6,5,1,1,5,2,2,6,6,4,3,1,6,4,1,5,1,1,6,5,4,5,4,3,-99,-99,3,1,1,3,1,2,1,1,7,4,5,6,2,5,5,5,5,6,5,7,3,5,4,5,6,4,4,1,3,3,1,4,1,5,5,1,2,2,1,1,1,5,1,4,3,2,4,3,4,1,1,4,3,5,3,3,2,3,3,1,1,5,2,2,4,1,3,65e7812b0cd08177c6709bc5,APPROVED,2024-03-05T20:31:44.604000Z,2024-03-05T20:43:33.436000Z,2024-03-07T17:09:22.229000Z,2024-03-05T20:43:34.081104Z,709,C1N2QK3R,30,Yes,Woman (including Trans Female/Trans Woman),NA,20,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking),Not Applicable
65cb679e82ca684ff62f2e9e,0,0,1,0,0,0,0,-99,0,0,1,0,0,0,0,0,-99,0,0,1,0,1,0,0,0,0,0,-99,2,2,-99,1,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2,7,7,4,7,7,1,1,1,1,1,7,7,4,1,1,4,4,1,4,4,1,7,1,-99,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,2,NA,4,1,3,-99,4,4,4,4,7,4,5,1,4,1,7,7,5,4,1,1,-99,-99,1,-99,-99,-99,4,1,1,1,1,1,6,1,3,2,3,4,2,3,4,2,4,3,4,5,5,5,5,5,5,4,6,1,2,3,3,2,65e7d00c20de0f0d1cc92445,APPROVED,2024-03-06T02:08:12.552000Z,2024-03-06T02:39:15.392000Z,2024-03-07T17:09:33.528000Z,2024-03-06T02:39:15.999730Z,1863,C1N2QK3R,2,Yes,Man (including Trans Male/Trans Man),NA,21,Female,Asian,United States,United States,United States,English,No,Other,Not Applicable
6116aa41b770597b147a6258,0,0,0,0,0,1,0,-99,0,1,0,0,0,0,0,0,-99,0,0,0,0,0,0,1,0,0,0,-99,2,2,-99,4,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2,7,6,2,7,6,2,2,2,3,2,6,6,6,6,2,2,2,2,6,2,2,5,3,3,5,4,3,3,3,3,2,1,2,1,1,1,2,NA,4,1,2,4,5,5,5,4,7,2,7,-90,5,4,5,5,5,4,1,4,4,4,4,4,6,4,4,1,1,4,4,1,5,1,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,1,3,2,1,2,2,2,2,65ea7c5369de8a21b55ec71f,APPROVED,2024-03-08T02:47:54.114000Z,2024-03-08T03:02:36.941000Z,2024-03-14T00:45:15.333000Z,2024-03-08T03:02:37.509260Z,883,C1N2QK3R,3,Yes,Woman (including Trans Female/Trans Woman),NA,27,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
5f15e5ef15896871316231c5,0,0,0,0,0,1,0,-99,1,0,0,0,1,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,3,Off and on,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2,5,4,5,6,3,1,1,1,1,1,7,7,6,6,1,7,7,1,4,4,1,7,1,1,-99,4,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,2,NA,4,2,3,2,4,4,4,5,5,2,2,3,2,1,1,7,5,4,1,-99,-99,-99,1,-99,-99,-99,4,1,2,3,3,1,3,1,4,4,4,2,4,4,2,3,5,4,3,3,3,4,4,2,2,1,6,4,3,5,4,4,65ed5fd2a6328372037a9596,APPROVED,2024-03-10T07:23:06.501000Z,2024-03-10T07:29:47.895000Z,2024-03-14T00:45:34.604000Z,2024-03-10T07:29:49.477668Z,402,C1N2QK3R,2,Yes,Man (including Trans Male/Trans Man),NA,22,Prefer not to say,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),Not Applicable
65d54c7abab3c219487943f5,0,0,1,0,0,0,0,-99,0,0,0,0,1,0,0,0,-99,0,0,1,0,1,0,0,0,0,0,-99,2,2,-99,1,-99,0,1,1,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65e4c5f388f0138e5781a0b6,TIMED-OUT,2024-03-03T18:48:25.231000Z,,,2024-03-05T17:44:57.982317Z,168993,,1,Yes,Man (including Trans Male/Trans Man),NA,21,Female,Asian,India,United States,United States,English,Yes,Part-Time,Not Applicable
6168ee6e69b0847dcc55d030,0,0,1,0,0,1,0,-99,0,0,0,0,1,0,0,0,-99,0,0,1,0,1,0,0,0,0,0,-99,2,2,-99,4,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014,2,7,7,1,7,7,1,1,1,1,1,7,7,4,4,1,7,4,1,4,1,1,4,1,5,-99,4,-99,5,5,-99,1,1,1,-99,-99,1,2,NA,4,1,1,1,5,5,5,5,NA,NA,NA,NA,NA,4,4,4,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,3,1,3,1,1,2,4,4,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,5,2,5,65ef5acecf3c658bf6861f6c,APPROVED,2024-03-11T19:26:17.505000Z,2024-03-11T19:34:36.354000Z,2024-03-14T00:54:44.911000Z,2024-03-11T19:37:03.258043Z,499,C1N2QK3R,524,Yes,Man (including Trans Male/Trans Man),NA,27,Prefer not to say,White,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
65ee5dd9d4b632b7fb7a494c,0,0,0,0,1,0,0,-99,0,0,1,0,0,0,0,0,-99,0,0,0,1,0,0,0,0,0,0,-99,1,2,-99,4,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2,1,1,1,1,1,1,1,1,1,1,7,7,4,5,1,7,7,1,4,4,1,4,1,1,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,NA,4,-99,-99,-99,-99,-99,-99,-99,7,5,7,5,5,1,1,4,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,2,2,4,1,1,4,1,1,2,3,2,3,3,1,2,3,2,2,2,2,2,2,2,2,4,1,1,4,1,4,4,4,65ef5ab70317fa961a85a444,APPROVED,2024-03-11T19:25:46.793000Z,2024-03-11T19:35:26.837000Z,2024-04-01T00:04:02.464000Z,2024-03-11T19:37:09.237167Z,581,C1N2QK3R,1,Yes,Woman (including Trans Female/Trans Woman),NA,27,Male,White,United States,United States,United States,Spanish,No,Unemployed (and job seeking),Not Applicable
5f4181c03229373368ea4b25,0,0,0,0,0,1,0,-99,0,0,1,1,0,0,0,0,-99,0,0,0,0,1,1,0,0,0,0,-99,2,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,2,6,5,1,5,5,1,1,1,1,1,7,7,4,6,1,7,5,1,4,2,1,1,2,-99,-99,4,-99,-99,-99,-99,1,1,3,-99,-99,-99,2,NA,4,1,-99,-99,5,5,5,5,6,1,-99,-90,-90,1,1,5,-99,-99,1,1,1,1,1,1,1,1,5,3,4,1,1,5,3,5,4,4,4,4,4,4,4,4,1,5,5,1,5,5,5,5,1,1,6,3,3,2,1,2,65efec4059bb2b2a91a1f8bf,APPROVED,2024-03-12T05:46:49.701000Z,2024-03-12T06:06:51.190000Z,2024-03-14T00:46:08.983000Z,2024-03-12T06:06:52.110098Z,1202,C1N2QK3R,519,Yes,Man (including Trans Male/Trans Man),NA,22,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
65e63cea824f2765ce12928e,0,0,0,0,0,1,0,-99,1,1,0,0,1,0,0,0,-99,0,0,0,0,1,1,1,0,1,0,-99,2,3,to my friends,1,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,2,7,7,2,7,7,1,1,1,1,1,7,7,6,7,1,7,5,1,7,3,1,7,3,1,1,4,-99,-99,1,-99,4,-99,-99,-99,-99,-99,2,NA,4,1,2,6,4,4,4,4,6,6,-99,-90,-90,7,7,7,5,4,1,3,1,2,2,2,-99,5,3,1,1,2,1,1,7,2,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,3,1,5,1,2,3,4,5,65f09c5862dfe6ed73f801d5,APPROVED,2024-03-12T18:18:00.800000Z,2024-03-12T18:30:41.868000Z,2024-03-14T00:46:21.989000Z,2024-03-12T18:30:42.894045Z,762,C1N2QK3R,2,Yes,Man (including Trans Male/Trans Man),NA,20,Prefer not to say,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
611955384382eb17f5619d5a,0,0,0,0,1,0,0,-99,0,0,0,1,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,1,Questioning/Uncertain,1,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2,1,4,3,4,2,2,5,4,4,2,3,6,1,1,2,5,5,1,1,4,2,2,1,5,1,4,1,-99,1,-99,-99,-99,1,-99,-99,4,2,NA,4,6,7,-99,3,3,3,2,7,6,6,5,5,1,1,1,3,1,1,1,-99,-99,2,5,-99,2,1,4,4,1,1,5,1,4,2,1,2,1,3,1,2,1,1,1,1,3,2,1,2,3,5,2,4,3,5,4,3,6,65f0a39603576fcbaa5821d8,APPROVED,2024-03-12T18:49:01.252000Z,2024-03-12T18:59:08.767000Z,2024-03-14T00:46:35.035000Z,2024-03-12T18:59:09.377152Z,608,C1N2QK3R,611,Yes,Woman (including Trans Female/Trans Woman),NA,22,Male,Other,Colombia,United States,United States,Spanish,Yes,Part-Time,Not Applicable
5f935494c542c2119a47e3c4,0,0,0,0,0,1,0,-99,0,1,1,0,1,0,0,0,-99,0,0,0,1,0,0,0,0,0,0,-99,1,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2,5,4,2,5,4,2,2,2,2,2,6,6,3,3,1,6,5,1,4,3,2,4,1,5,-99,4,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,NA,4,2,4,6,4,5,4,4,5,1,1,1,4,4,4,4,5,4,1,5,5,2,-99,-99,-99,-99,4,3,4,1,1,6,4,4,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,4,3,4,2,4,6,5,6,65f0c91d8df9b14b428d7b1d,APPROVED,2024-03-12T21:29:05.969000Z,2024-03-12T21:36:36.861000Z,2024-03-14T00:46:56.773000Z,2024-03-12T21:36:37.370108Z,451,C1N2QK3R,403,Yes,Woman (including Trans Female/Trans Woman),NA,23,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),Not Applicable
6142015252d62b751d2ca9d6,0,0,0,0,0,1,0,-99,0,0,1,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,1,0,-99,1,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,2,5,5,2,6,5,1,1,1,3,1,7,7,5,5,1,7,7,1,4,6,1,2,1,5,1,4,1,1,1,1,1,1,1,1,1,1,2,NA,4,1,5,1,3,3,3,3,7,6,6,-90,4,5,4,7,5,5,1,2,2,2,5,2,4,6,3,3,3,1,1,5,5,3,3,2,3,3,2,3,3,3,3,4,5,4,4,4,5,4,3,1,3,3,5,5,5,5,65f102e78c87dab6410a9e57,APPROVED,2024-03-13T01:35:58.662000Z,2024-03-13T01:52:16.894000Z,2024-03-14T00:47:11.258000Z,2024-03-13T01:52:18.030023Z,979,C1N2QK3R,259,Yes,Man (including Trans Male/Trans Man),NA,24,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
651f024e9cef9fd2ab04301e,0,0,1,0,0,1,0,-99,0,0,1,0,1,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,3,"Out to certain student groups, but not to most adults",1,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,7,7,6,7,7,1,1,2,1,1,7,7,3,6,1,7,6,1,4,3,6,6,1,5,-99,4,-99,-99,-99,-99,1,1,1,1,-99,2,2,NA,4,5,2,2,4,4,4,4,6,2,7,4,4,7,6,7,5,5,1,1,1,2,1,1,-99,5,3,3,3,1,1,2,6,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,2,1,5,1,3,7,3,5,65f1353bfc21ded045418ed2,APPROVED,2024-03-13T05:10:24.522000Z,2024-03-13T05:17:09.800000Z,2024-03-14T00:47:24.052000Z,2024-03-13T05:21:59.341638Z,406,C1N2QK3R,61,Yes,Man (including Trans Male/Trans Man),NA,23,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
60c2fa3c3cdfb91887edd7ce,0,0,0,0,0,1,0,-99,1,0,0,0,0,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,3,Kind of,1,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2,4,6,1,7,7,4,4,4,4,1,7,7,4,5,1,1,1,1,2,1,1,7,1,1,1,4,-99,-99,2,-99,3,1,1,1,-99,2,2,NA,4,-99,2,-99,4,4,4,4,7,6,7,4,4,1,1,6,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,3,2,1,1,1,2,6,1,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,2,6,3,2,4,4,4,65f1a35486c0f8ed2958bcc5,APPROVED,2024-03-13T13:00:08.996000Z,2024-03-13T13:08:21.127000Z,2024-03-14T00:54:56.001000Z,2024-03-13T13:08:21.775996Z,493,C1N2QK3R,2706,Yes,Man (including Trans Male/Trans Man),NA,25,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED,Not Applicable
6504ac18fe90ae15be0df404,0,0,0,0,1,0,0,-99,0,0,1,0,0,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2,7,6,2,5,5,6,6,7,6,7,7,7,6,6,2,2,2,1,5,3,2,4,3,1,1,4,1,1,1,1,1,1,1,1,1,1,2,NA,4,5,5,1,1,1,1,1,7,7,7,-90,5,1,1,1,4,4,1,2,1,1,1,1,1,1,3,1,2,3,1,2,2,2,4,4,4,4,4,4,4,4,2,5,4,4,5,5,5,5,3,2,3,1,1,1,1,3,65f1af1fa7cb5967e8bfd923,APPROVED,2024-03-13T13:50:31.246000Z,2024-03-13T14:17:55.713000Z,2024-03-14T00:47:47.133000Z,2024-03-13T14:17:56.303875Z,1645,C1N2QK3R,202,Yes,Man (including Trans Male/Trans Man),NA,28,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
6100e99472f95077cc95639e,0,0,0,0,0,1,0,-99,0,0,0,0,0,1,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,1,-99,1,-99,1,0,0,0,1,Charter School,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2,6,6,1,7,7,1,1,1,4,1,7,7,6,4,1,7,4,1,4,2,1,7,1,-99,5,4,-99,5,-99,4,3,3,2,-99,-99,-99,2,NA,4,2,2,1,5,5,4,5,7,2,-99,5,5,2,2,6,-99,-99,1,-99,5,3,5,-99,-99,5,5,1,1,4,5,1,6,1,4,4,4,2,3,4,2,1,4,4,5,5,5,4,5,5,4,1,5,1,1,1,1,4,65f1dd94cf1a611a50898f73,APPROVED,2024-03-13T17:08:43.404000Z,2024-03-13T17:20:59.828000Z,2024-03-14T00:48:01.301000Z,2024-03-13T17:23:54.961495Z,737,C1N2QK3R,150,Yes,Man (including Trans Male/Trans Man),NA,21,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
