Participant_id,Race_2,Race_4,Race_5,Race_7,Race_8,Race_1,Race_10,race_sum,Race_10_TEXT,Sexual_Orientation_1,Sexual_Orientation_2,Sexual_Orientation_3,Sexual_Orientation_4,Sexual_Orientation_5,Sexual_Orientation_6,Sexual_Orientation_7,Sexual_Orientation_8,sex_ori_sum,Sexual_Orientation_8_TEXT,Gender_Identity_1,Gender_Identity_2,Gender_Identity_3,Gender_Identity_4,Gender_Identity_5,Gender_Identity_6,Gender_Identity_7,Gender_Identity_8,Gender_Identity_9,Gender_Identity_10,gender_sum,Gender_Identity_10_TEXT,SAAB,Out_HS,Out_HS_3_TEXT,Certain_HS,Certain_HS_5_TEXT,Demographics_HS_1,Demographics_HS_2,Demographics_HS_3,Demographics_HS_4,Demographics_HS_8,Demographics_HS_8_TEXT,Demographics_State_54,Demographics_State_4,Demographics_State_5,Demographics_State_6,Demographics_State_7,Demographics_State_8,Demographics_State_9,Demographics_State_10,Demographics_State_53,Demographics_State_11,Demographics_State_12,Demographics_State_13,Demographics_State_14,Demographics_State_15,Demographics_State_16,Demographics_State_17,Demographics_State_18,Demographics_State_19,Demographics_State_20,Demographics_State_21,Demographics_State_22,Demographics_State_23,Demographics_State_24,Demographics_State_25,Demographics_State_26,Demographics_State_27,Demographics_State_28,Demographics_State_29,Demographics_State_30,Demographics_State_31,Demographics_State_32,Demographics_State_33,Demographics_State_34,Demographics_State_35,Demographics_State_36,Demographics_State_37,Demographics_State_38,Demographics_State_39,Demographics_State_40,Demographics_State_41,Demographics_State_42,Demographics_State_43,Demographics_State_44,Demographics_State_45,Demographics_State_46,Demographics_State_47,Demographics_State_48,Demographics_State_49,Demographics_State_50,Demographics_State_51,Demographics_State_52,Demograpics_GradYR,Commitment_check_,Class_content_1,Class_content_2,Class_content_3,Class_content_4,Class_content_5,Class_content___rep_1,Class_content___rep_2,Class_content___rep_3,Class_content___rep_4,Class_content___rep_5,Gender_in_Health_Ed_1,Gender_in_Health_Ed_2,Gender_in_Health_Ed_3,Gender_in_Health_Ed_4,Gender_in_Health_Ed_5,Gender_in_Health_Ed_6,Gender_in_Health_Ed_7,Gender_in_Health_Ed_8,Gender_in_Health_Ed_9,Gender_in_Health_Ed_10,LGBTQ_support_1,LGBTQ_support_2,Policies_disc_1,Policies_disc_2,Policies_disc_3,Policies_disc_4,Policies_disc_5,Policies_disc_6,Policies_disc_7,Policies_disc_8,Policies_inc_1,Policies_inc_2,Policies_inc_3,Policies_inc_4,Policies_inc_5,Policies_inc_6,bathrooms_available,bathrooms_accessible,Attention_Check_2,Policies___Practice_1,Policies___Practice_2,Policies___Practice_3,Victimization___mis_1,Victimization___mis_2,Victimization___mis_3,Victimization___mis_4,verbal_vic_1,verbal_vic_2,verbal_vic_3,Victimization___out_1,Victimization___out_2,Victimization___ind_1,Victimization___ind_2,Victimization___ind_3,LGBTQ__faculty_1,LGBTQ__faculty_2,LGBTQ__facultyATT,LGBTQ__Community_1,LGBTQ__Community_2,LGBTQ__Community_3,LGBTQ__Community_4,LGBTQ__Community_5,LGBTQ__Community_6,LGBTQ__Community_7,absenteeism,accepted,safe,unsafe,missed_classes,discrimination_1,discrimination_2,discrimination_3,depression_1,depression_2,depression_3,depression_4,depression_5,depression_6,depression_7,depression_8,anxiety_1,anxiety_2,anxiety_3,anxiety_4,anxiety_5,anxiety_6,anxiety_7,anxiety_8,teacher_inclus_1,teacher_inclus_2,teacher_inclus_3,teacher_inclus_4,teacher_inclus_5,teacher_inclus_6,teacher_inclus_7,teacher_inclus_8,Gender_in_Health_Ed_1r,Gender_in_Health_Ed_2r,MAP_rank,shed_exc,shed_vic,shed_mis,anx_scaleT,dep_scale,welc_clim,inc_pol,parent_scl,vic_ind_scl,vic_out_scl,vic_mis_scl,intra_vic
5ff0a8832f5671f96de3474c,1,0,0,0,1,0,0,2,-99,0,1,0,0,0,0,0,0,1,-99,0,0,0,0,0,1,0,0,0,0,1,-99,2,1,-99,2,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,5,6,6,3,2,2,2,2,4,3,6,7,1,6,1,6,6,2,2,2,5,4,1,1,4,4,1,4,1,4,3,3,2,2,-99,-99,2,,4,6,6,5,5,5,5,5,6,5,7,5,4,7,-90,5,4,4,1,2,2,2,3,6,-99,5,4,3,3,2,3,3,5,4,3,3,3,3,3,3,3,3,4,5,5,4,5,5,5,5,5,3,6,4,4,5,5,5,2,1,5,6.5,3,6,61.92,16,4.2,2.5,3.25,6,4.5,5,3
5f18610a63c761000bf6a39a,0,0,1,0,0,0,0,1,-99,0,1,0,0,0,0,0,0,1,-99,0,0,0,0,0,0,0,1,0,0,1,-99,2,2,-99,4,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2,5,4,4,4,4,2,1,1,4,1,6,6,2,2,5,6,3,1,2,4,1,1,1,-99,-99,4,1,-99,-99,-99,1,1,1,5,5,-99,2,,4,2,4,2,4,-99,-99,-99,6,1,2,2,4,3,2,2,4,4,1,-99,-99,-99,-99,-99,-99,-99,2,3,4,1,1,3,2,6,3,3,2,1,3,4,4,1,1,3,4,2,3,5,4,4,5,4,6,4,3,4,4,6,2,2,5,5.5,2,4.5,46.36,13,4.8,2.6,,2.33,3,4,
6101878e02bb3a6453d6edf4,0,0,0,0,0,1,0,1,-99,0,0,0,0,1,0,0,0,1,-99,0,0,0,0,0,1,0,0,0,0,1,-99,2,2,-99,3,-99,1,0,0,0,0,-99,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2,6,4,1,6,6,1,1,1,1,1,7,7,4,4,1,7,7,1,1,1,1,3,5,5,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,,4,2,3,2,5,5,5,5,7,1,-99,4,4,1,1,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,2,4,4,1,1,5,1,5,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,6,2,5,5,5,5,1,1,5,7,3,7,43.76,0,3.6,,,1,4,5,
64135db83e4afcf2f3190e0b,0,0,0,0,0,1,0,1,-99,0,0,0,0,1,0,0,0,1,-99,0,0,0,0,0,0,0,0,1,0,1,-99,1,2,-99,3,-99,1,0,0,0,0,-99,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2,5,4,2,5,5,1,1,2,4,3,3,6,2,1,1,3,2,2,1,4,5,5,3,-99,-99,4,1,-99,1,-99,3,-99,-99,-99,-99,-99,1,3,4,5,-99,6,3,-99,-99,-99,6,2,5,3,3,2,1,7,4,3,1,-99,-99,-99,2,-99,-99,-99,4,2,2,1,1,2,5,2,4,3,2,3,4,3,2,2,3,2,2,3,3,3,3,3,4,3,5,2,4,5,5,5,5,2,5,5.5,1.33333333,2.5,41.17,15,3,3,1,3.33,3,3,
600cff71c2b8b6481b27bff4,0,0,0,0,0,1,0,1,-99,0,0,0,0,1,0,0,0,1,-99,0,0,0,0,1,0,0,0,0,0,1,-99,2,2,-99,3,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,2,5,5,2,7,7,1,1,1,1,1,7,7,6,7,7,7,7,1,6,2,1,7,4,3,3,4,1,1,1,1,1,1,1,1,1,1,2,,4,1,2,2,3,3,4,4,7,1,7,4,4,4,4,6,4,4,1,1,1,1,3,1,6,6,4,2,2,1,1,3,5,2,3,3,4,3,3,3,4,2,1,5,4,5,5,5,5,5,2,2,2,1,1,4,3,3,1,1,1,5.5,6.33333333,7,58.03,17,2.2,1,1.5,4.67,4,3.5,1
6160eaef22c87ba6e0e7414e,0,0,0,0,0,1,0,1,-99,0,1,0,0,0,0,0,0,1,-99,0,0,0,0,1,0,0,0,0,0,1,-99,2,2,-99,2,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,2,7,6,2,4,6,1,1,1,2,1,6,6,3,2,1,6,4,1,4,2,1,2,1,5,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,,4,1,4,-99,-99,-99,-99,-99,7,3,3,1,3,2,2,6,4,-99,1,1,1,1,1,1,1,-99,3,3,3,1,1,3,4,4,2,2,2,2,2,2,1,1,1,3,3,3,3,3,4,3,4,3,6,3,5,6,5,6,2,2,1,6.5,3,5,42.47,6,4,,,3.33,2,,1
65328db361d47830bcb0902b,0,0,0,0,1,1,0,2,-99,0,0,0,0,1,0,0,0,1,-99,0,0,0,0,0,0,0,0,1,0,1,-99,2,2,-99,3,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2,4,4,4,4,6,1,1,1,1,1,7,7,6,5,1,7,7,1,7,1,1,4,1,5,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,,4,-99,-99,-99,5,4,4,4,7,5,7,-90,4,-90,7,7,4,-99,1,-99,-99,-99,-99,-99,-99,-99,2,1,1,1,1,1,6,1,3,2,3,1,3,2,3,1,3,3,4,4,4,4,4,4,4,4,5,2,3,4,4,5,1,1,1,7,6,7,51.55,10,2.6,,,7,4,4.25,
655fe8bf44eeae73f71e36a6,0,0,1,0,0,0,0,1,-99,0,1,0,0,0,0,1,0,2,-99,0,0,0,0,0,0,0,0,0,1,1,nonbinary trans man,2,2,-99,4,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2,4,4,4,4,4,1,1,1,1,1,6,5,1,1,1,4,4,1,4,4,1,1,1,4,-99,4,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,2,,4,-99,-99,-99,-99,-99,-99,-99,5,1,1,-90,-90,2,2,2,-99,-99,1,-99,-99,-99,1,-99,-99,-99,2,4,5,1,1,6,1,4,2,2,1,2,1,1,2,1,1,1,1,1,4,3,4,4,6,4,6,6,6,6,4,6,2,3,5,6.25,2,4,37.28,4,5.6,5,,2,,,
5f9e394bfc6fc63e6317cf9f,0,0,0,0,0,1,0,1,-99,0,1,1,0,1,0,0,0,3,-99,0,0,0,0,1,0,0,0,0,0,1,-99,2,1,-99,2,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,2,6,5,4,7,7,1,1,1,1,1,7,7,5,5,1,7,7,1,5,1,5,7,5,5,5,4,1,5,3,5,1,1,1,-99,4,1,2,,4,1,1,1,4,4,4,4,7,5,6,5,5,3,6,7,4,5,1,3,3,2,1,-99,1,5,5,3,1,4,4,4,7,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,5,5,2,1,5,1,1,4,4,5,1,1,4,7,5,7,61.92,24,3.2,1.6,4.5,5.33,5,4,2.67
5f221df55ca7816a5c86b200,0,0,0,0,1,1,0,2,-99,0,0,0,1,0,0,0,0,1,-99,0,0,0,0,0,1,0,0,0,0,1,-99,2,1,-99,1,-99,0,1,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2,1,2,5,5,3,6,5,3,5,3,5,5,1,1,5,2,2,1,1,4,6,2,1,4,1,4,1,-99,1,-99,4,4,-99,-99,5,4,1,1,4,7,6,-99,2,2,3,3,2,1,1,3,2,5,1,5,1,1,1,2,1,1,1,-99,1,1,2,4,4,1,2,6,2,6,2,3,2,2,2,2,3,1,2,3,3,2,3,3,3,2,5,5,7,6,6,7,6,7,3,3,4,5,1,2,39.87,9,6,4.25,1,3.67,2.5,2.5,1.33
63c0edcf55f30af721c6df32,0,0,0,0,0,1,0,1,-99,0,1,0,0,0,0,0,0,1,-99,0,0,0,0,1,0,0,0,0,0,1,-99,2,2,-99,1,-99,1,0,0,1,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,2,5,5,2,5,4,3,3,3,2,1,6,6,4,4,1,2,2,1,6,3,2,6,1,-99,-99,4,1,-99,1,-99,1,1,-99,-99,-99,-99,3,,4,2,3,2,3,-99,-99,-99,7,1,2,-90,3,1,1,7,-99,-99,1,-99,-99,-99,-99,-99,2,4,5,3,2,2,2,2,4,3,3,4,4,4,4,4,3,2,2,5,5,5,5,4,5,5,5,2,5,4,1,3,3,5,2,2,1,6.5,4.66666667,2,59.33,20,3.8,1,1,3,3,3,
63282b186de87bfbdc1b6b6b,0,0,0,0,0,1,0,1,-99,0,0,0,0,1,0,0,0,1,-99,0,0,1,0,0,1,0,0,0,0,2,-99,1,2,-99,3,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2,7,6,4,4,6,1,1,1,1,1,6,7,4,5,1,7,5,1,4,2,1,5,3,-99,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,,4,-99,-99,-99,-99,-99,-99,-99,6,2,3,-90,-90,1,1,6,4,-99,1,-99,-99,-99,-99,-99,-99,-99,3,2,3,1,1,1,4,4,4,4,3,2,4,4,4,3,4,4,3,5,4,5,4,3,3,1,6,2,2,3,4,5,2,1,2,6.75,4.33333333,6,54.14,20,3,,,2.67,,,
65ae8a3ff086a38d1a3feb27,0,0,0,0,0,1,0,1,-99,0,1,0,0,1,0,0,0,2,-99,0,0,0,0,0,1,0,0,0,0,1,-99,2,1,-99,2,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,2,6,7,3,6,7,1,1,1,1,1,6,6,2,5,1,6,6,1,5,2,1,5,1,4,5,4,1,5,2,5,1,1,1,5,5,3,2,,4,2,3,2,5,5,4,3,7,7,7,2,4,3,3,7,5,4,1,4,6,5,1,6,4,5,5,2,4,1,2,1,5,2,4,4,4,4,4,4,4,4,3,4,5,5,5,5,5,5,3,1,3,2,1,4,1,5,2,2,3,6.5,4,6,60.62,24,2.6,2.67,4.25,4.33,3,4.25,5.25
6596d36d4164cb823ebac191,1,0,0,0,0,0,0,1,-99,0,0,0,1,0,0,0,0,1,-99,0,0,0,0,0,1,0,0,0,0,1,-99,2,1,-99,1,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,2,1,3,2,5,1,1,1,1,1,6,7,3,2,1,5,5,1,2,4,1,1,1,5,1,4,1,-99,1,1,5,1,5,5,5,-99,2,,4,1,6,7,3,2,2,-99,5,1,1,1,2,7,1,3,2,2,1,3,6,5,4,5,4,1,1,4,4,1,1,7,1,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,7,4,7,2,7,7,7,7,2,1,5,6.75,2.33333333,5,24.31,0,5.6,4.2,1,3.67,1.5,2.33,4.75
610ae3fb89a0772aa3cbf187,0,0,0,0,0,1,0,1,-99,1,0,0,0,0,0,0,0,1,-99,0,0,0,0,1,0,0,0,0,0,1,-99,2,1,-99,1,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2,5,6,6,6,7,2,2,2,3,1,7,7,2,2,7,7,4,1,2,4,1,6,1,5,1,4,-99,-99,1,-99,4,-99,-99,2,2,4,1,3,4,4,5,-99,4,3,3,2,7,2,6,-90,4,-90,-90,7,-99,-99,1,2,2,2,1,-99,-99,2,2,3,4,1,2,2,5,4,4,4,4,2,4,4,4,2,2,3,4,4,4,5,5,3,2,2,6,2,3,5,5,6,1,1,2,5.5,2,5.5,51.55,20,3.2,3,1,7,4,3,2
610770b44b66c7badcebdad8,0,0,0,0,0,1,0,1,-99,0,0,0,1,1,0,0,0,2,-99,0,0,0,0,0,1,0,0,0,0,1,-99,2,3,Close friends ,2,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2,5,5,3,6,6,2,1,1,2,5,5,6,4,5,2,5,6,1,3,2,5,2,1,5,4,4,-99,-99,2,4,3,2,1,-99,-99,2,2,,4,2,5,5,3,3,4,3,6,5,6,2,3,2,4,5,4,4,1,5,6,5,2,4,6,5,2,3,4,1,1,3,4,4,3,2,2,1,3,2,2,3,2,3,2,3,3,3,3,4,5,4,5,3,3,4,2,5,3,2,5,6,4,5.5,42.47,10,4,2,3.33,3.67,2.5,3.25,5
5b9ece575813c900011800ae,0,0,1,0,1,0,0,2,-99,0,0,0,0,1,0,0,0,1,-99,0,0,0,0,1,0,0,0,0,0,1,-99,2,1,-99,1,-99,1,0,0,0,0,-99,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,5,6,2,5,6,1,1,1,1,1,7,7,2,3,1,6,5,1,4,2,1,6,1,1,1,4,1,1,1,1,2,1,1,1,5,1,2,,4,-99,2,-99,4,3,3,3,6,3,6,5,5,5,3,5,4,4,1,1,1,1,1,1,1,1,5,2,3,5,5,3,6,3,4,3,4,2,4,3,4,2,3,3,3,4,4,4,4,3,5,1,6,3,5,5,6,6,1,1,5,7,3,5.5,48.95,18,4,1.83,1,4.33,5,3.25,1
612f6a51d47b137e5f17b49c,0,0,0,0,0,1,0,1,-99,0,1,0,0,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,1,1,bigender,2,2,-99,3,-99,0,0,0,1,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2,5,2,2,1,1,5,2,4,6,4,5,5,1,1,4,4,3,4,4,6,2,5,1,1,1,4,1,1,1,1,-99,-99,-99,-99,-99,-99,1,1,4,-99,7,7,2,2,2,2,1,1,1,-90,-90,6,2,6,1,1,1,1,1,1,1,1,1,1,5,4,4,5,3,2,2,6,4,3,4,3,4,3,4,2,4,5,5,5,5,5,5,5,6,4,6,6,6,6,6,6,3,3,5,4.5,2,3.5,63.22,19,5.2,,1,4.67,,2,1
61675aaaf564d6ec8557fa19,0,0,0,0,0,1,0,1,-99,0,1,1,0,0,0,1,0,3,-99,0,0,0,0,0,1,0,0,0,0,1,-99,2,3,"Among friends, yes.",3,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,2,4,4,4,4,4,1,1,1,1,1,7,7,1,1,1,5,5,1,4,4,1,4,1,1,-99,4,-99,-99,1,-99,1,1,1,-99,5,1,2,,4,6,7,-99,3,-99,3,-99,7,5,6,4,5,1,1,6,-99,-99,1,2,3,1,-99,-99,-99,1,5,2,2,1,1,2,4,4,4,2,2,4,2,4,2,1,1,3,2,1,2,3,4,4,4,1,3,4,3,5,5,6,1,1,1,7,2,5,38.58,13,4,1.8,1,2.67,4.5,3,2
62f32d1cd0736183ffe64dc7,0,0,0,0,1,0,0,1,-99,0,0,1,0,0,0,0,0,1,-99,0,0,0,0,0,1,0,0,0,0,1,-99,1,1,-99,2,-99,1,0,0,0,0,-99,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2,2,7,1,5,6,2,2,2,2,2,7,7,2,2,1,1,1,1,4,1,4,5,5,2,2,4,3,2,2,4,2,2,3,3,2,3,3,,4,1,2,5,4,4,4,4,7,6,6,2,4,5,7,7,5,4,1,3,3,3,5,4,6,3,5,3,3,5,5,3,6,3,3,3,2,2,3,2,2,1,3,3,3,3,3,4,4,4,4,3,4,3,3,4,4,4,1,1,5,7,2.66666667,1,47.65,10,3.4,2.5,2.5,6.33,3,4,3.25
6596cba44ea7dc0c06b67c48,1,0,0,0,0,0,0,1,-99,0,0,1,0,0,0,0,0,1,-99,0,0,0,0,0,0,1,0,0,0,1,-99,1,2,-99,3,-99,0,1,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,2,3,1,1,1,1,1,1,1,1,1,7,7,5,1,1,7,7,1,6,3,1,1,5,-99,-99,4,-99,-99,-99,-99,1,1,1,1,1,1,2,,4,1,1,1,-99,-99,-99,-99,7,1,5,4,4,4,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,5,3,3,1,1,1,4,2,2,3,2,1,3,3,4,1,2,4,4,3,4,5,5,4,5,5,7,3,1,2,5,5,1,1,4,7,4,7,52.84,11,3.2,1,,2,4,,
5fcdbb1318ab23d132e858dd,0,0,1,0,0,1,0,2,-99,0,0,0,1,0,0,0,1,2,Aromantic,0,0,0,0,1,1,0,0,0,0,2,-99,2,1,-99,2,-99,0,1,1,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,2,1,3,1,5,5,1,1,1,5,1,5,7,5,4,1,3,4,1,5,3,1,7,4,5,1,4,1,-99,1,1,4,4,1,1,1,4,2,,4,1,2,-99,4,4,4,4,6,3,7,-90,-90,6,2,6,4,4,1,-99,-99,-99,-99,5,-99,-99,3,3,2,1,2,3,5,4,4,2,3,2,2,4,3,4,3,4,4,4,4,5,4,4,3,1,4,3,4,4,5,5,3,1,3,6.5,4.66666667,3.5,54.14,16,3.6,2.5,1,4.67,,4,5
5e954b384491ad117052cd48,0,0,0,0,0,1,0,1,-99,0,1,0,0,1,0,0,0,2,-99,0,0,0,0,0,1,0,0,0,0,1,-99,2,1,-99,2,-99,0,0,0,1,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,2,1,1,2,1,1,6,6,5,7,5,2,3,1,1,6,3,3,2,1,7,1,1,1,1,1,4,1,1,1,1,5,-99,-99,-99,-99,-99,1,1,4,7,7,7,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,1,1,6,1,6,3,3,4,3,4,2,2,1,3,3,3,3,3,3,3,3,7,6,6,7,7,7,7,7,6,5,1,3.25,1,3,43.76,14,6.6,5,1,1,1,2,1
6503a0e16a1ce599ec78d4b4,0,0,0,0,0,1,0,1,-99,0,0,0,1,0,0,0,0,1,-99,0,0,0,0,0,0,0,1,0,0,1,-99,2,1,-99,2,-99,1,0,0,0,0,-99,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,6,3,7,2,3,1,2,2,6,4,6,6,1,2,2,6,6,2,3,4,4,5,3,-99,4,4,-99,-99,1,-99,5,-99,-99,-99,5,5,3,,4,7,6,7,2,1,1,1,6,1,3,-90,-90,2,2,5,4,2,1,-99,5,1,1,-99,1,1,2,4,4,1,1,6,2,5,2,1,3,1,3,1,2,1,1,3,2,1,3,3,4,4,5,4,6,5,6,6,6,6,2,2,3,6,2,6,39.87,6,5.4,5,2.5,3,,1.25,3
655f9e441beee62306efbe1c,0,0,1,0,0,0,0,1,-99,0,0,1,1,0,0,0,0,2,-99,0,0,0,0,0,0,0,1,1,0,2,-99,2,2,-99,2,-99,1,0,0,0,0,-99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,1,4,1,4,5,1,1,1,1,1,7,7,4,1,1,6,6,1,4,4,5,5,1,5,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,,4,7,6,6,4,2,4,3,3,1,2,3,5,4,4,6,4,4,1,3,1,1,1,2,4,2,4,3,5,1,1,3,5,4,3,3,2,2,2,3,2,1,2,2,3,2,2,3,3,3,5,4,7,6,4,5,5,4,1,1,5,7,3,6,38.58,10,4.4,,,4.67,4,3.25,1.75
653b2597c7df0608a94ebfb7,0,0,0,0,0,0,1,1,Mixed,0,0,0,0,1,0,0,0,1,-99,0,0,1,0,0,0,0,0,1,0,2,-99,2,3,"Out as lesbian, not trans",2,-99,1,0,0,0,0,-99,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,6,6,6,5,6,3,3,3,4,2,6,6,6,6,3,6,6,2,4,2,2,5,4,4,-99,4,-99,-99,-99,-99,2,1,2,1,3,2,2,,4,1,1,1,4,4,5,5,7,6,7,5,5,6,5,6,4,5,1,6,6,7,5,6,5,5,5,3,2,3,5,3,3,3,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,2,2,5,3,2,2,3,2,2,2,5,5.75,5.33333333,6,60.62,24,2.6,1.83,,5.67,5,4.5,6.25
